//X Y Z Planarity_(0.155122) Surface_variation_(0.155122) Verticality_(0.155122)
-7.36810017 -16.59729958 14.24199963 0.239377 0.124590 0.675296
-8.00669956 -16.06170082 11.56490040 0.032251 0.029631 0.634107
-8.74100018 -17.06629944 12.38090038 0.438095 0.127077 0.859592
-8.93929958 -17.14509964 12.52509975 0.260253 0.197029 0.846043
-9.20110035 -17.32299995 12.74440002 0.208343 0.177522 0.082208
-8.61340046 -16.75000000 16.24740028 0.218249 0.120130 0.635293
-8.68350029 -16.72310066 16.28179932 0.114510 0.148315 0.350342
-9.18360043 -17.97139931 18.60470009 0.152791 0.074602 0.183484
-8.90520000 -15.92479992 13.89750004 0.054553 0.158609 0.223941
-8.76990032 -16.12870026 17.14780045 0.414869 0.155724 0.746880
-10.10970020 -16.81859970 14.05459976 0.501583 0.077498 0.247789
-4.77969980 -18.26219940 15.88759995 0.201005 0.259495 0.686651
-5.56129980 -16.62579918 11.46889973 0.179027 0.194417 0.202036
-5.61940002 -16.60510063 11.49460030 0.193330 0.233447 0.288967
-5.37200022 -16.26420021 12.07129955 0.522690 0.169652 0.239155
-6.12290001 -18.88010025 14.91889954 0.168783 0.178455 0.225313
-6.18139982 -18.81920052 14.92380047 0.014437 0.274891 0.545600
-5.23309994 -17.36969948 19.34600067 0.117774 0.131730 0.821189
-5.03389978 -16.48240089 21.28219986 0.385817 0.122979 0.603979
-5.66709995 -16.52879906 18.99469948 0.462872 0.130549 0.959225
-8.09899998 -17.71089935 11.55930042 0.435812 0.187574 0.710160
-7.15829992 -16.39609909 13.23589993 0.456820 0.122577 0.938048
-7.25059986 -16.43059921 13.30930042 0.642730 0.114658 0.850550
-6.53380013 -16.82360077 18.60709953 nan nan nan
-7.69829988 -16.04360008 12.45440006 0.085914 0.072231 0.005620
-7.06580019 -16.39030075 17.43820000 0.102610 0.085545 0.757788
-8.35939980 -16.77890015 13.17290020 0.348267 0.090380 0.400348
-7.15819979 -16.37730026 18.74699974 0.684165 0.125139 0.999871
-7.71449995 -17.06399918 18.39819908 0.169716 0.138829 0.346842
-6.90170002 -14.35589981 13.83969975 0.234264 0.194674 0.149324
-8.26700020 -16.23180008 13.81799984 0.178949 0.106855 0.015428
-9.37670040 -17.01849937 12.88539982 0.505780 0.153090 0.339992
-9.07470036 -16.65539932 14.51360035 0.192572 0.155345 0.731913
-7.52899981 -15.37520027 19.55669975 0.643163 0.137341 0.670041
-8.55609989 -16.45210075 18.57869911 0.252853 0.154738 0.373075
-9.67710018 -16.71139908 13.88010025 0.372160 0.218655 0.680478
-10.23429966 -17.10670090 12.41839981 0.348484 0.233720 0.407134
-10.25749969 -17.09250069 14.38129997 0.370701 0.120257 0.518802
-8.22840023 -14.79450035 18.35079956 nan nan nan
-9.26480007 -16.30360031 18.99110031 0.235687 0.116727 0.780118
-5.25339985 -16.44190025 23.31509972 0.199329 0.113790 0.026596
-7.03270006 -16.26140022 0.01790000 0.580306 0.069159 0.936533
-7.21439981 -16.30529976 1.22839999 0.492508 0.064769 0.993880
-7.03009987 -16.30080032 1.81750000 0.538681 0.071000 0.999946
-4.39120007 -14.80519962 -0.58929998 0.273521 0.096972 0.393635
-7.58790016 -15.92580032 5.26650000 0.098848 0.074091 0.115248
-8.05669975 -16.47410011 10.54749966 0.384273 0.159660 0.882367
-7.93050003 -16.52759933 10.56389999 0.309878 0.109784 0.977215
-6.98080015 -16.40180016 1.04809999 0.587518 0.076144 0.998380
-6.97730017 -16.41309929 1.65690005 0.510096 0.078915 0.971926
-6.99340010 -16.40180016 4.12379980 0.615826 0.075130 0.999703
-6.99440002 -16.43040085 4.76620007 0.673612 0.092506 0.966028
-7.21530008 -16.38710022 8.86999989 0.715654 0.076324 0.948208
-7.20030022 -16.37529945 9.61960030 0.605547 0.063675 0.951565
-7.19990015 -16.39699936 10.41600037 0.542346 0.056728 0.949246
-7.18039989 -16.36120033 11.20870018 0.535789 0.086610 0.970731
-6.99749994 -16.45089912 11.24380016 0.425188 0.158757 0.837308
-6.19570017 -17.32119942 11.70189953 0.320571 0.200274 0.691466
-7.05600023 -16.38669968 4.90360022 0.737077 0.090045 0.924285
-7.00939989 -16.42270088 4.93050003 0.551087 0.104627 0.978692
-7.15560007 -16.37280083 5.56279993 0.539802 0.084670 0.933557
-7.09350014 -16.37290001 5.57969999 0.657105 0.100518 0.971290
-9.48989964 -16.96820068 12.91749954 0.297951 0.153174 0.399356
-9.62940025 -16.73150063 13.73799992 0.133583 0.240540 0.849691
-7.22650003 -16.43910027 7.75649977 0.581529 0.141919 0.905850
-9.16600037 -16.94339943 13.99470043 0.306292 0.164737 0.818200
-7.75050020 -16.36380005 10.85869980 0.021649 0.082819 0.226703
-8.87609959 -16.51399994 14.73610020 0.503994 0.141843 0.216450
-8.32009983 -17.38380051 13.45790005 0.322078 0.118821 0.577529
-7.87890005 -16.43169975 13.74839973 0.194117 0.205852 0.426683
-7.79510021 -16.41370010 13.74650002 0.099672 0.200055 0.330233
-8.49190044 -16.72030067 16.14579964 0.406687 0.157795 0.581985
-8.05049992 -15.29909992 15.89290047 0.272442 0.125221 0.193971
-7.06869984 -14.06509972 13.65200043 0.276176 0.227991 0.001620
-6.80569983 -14.25419998 13.88659954 0.551679 0.104553 0.901613
-8.71520042 -17.91209984 18.65299988 0.308175 0.126985 0.031394
-6.34670019 -17.90139961 10.43480015 0.122423 0.208115 0.976178
-8.50160027 -17.83020020 18.59659958 0.328459 0.049521 0.520084
-6.54250002 -16.92219925 12.42879963 0.259181 0.135528 0.591853
-5.25220013 -15.32260036 9.05280018 0.179958 0.216173 0.586685
-6.32950020 -17.43779945 11.92420006 0.420046 0.149834 0.466218
-6.99560022 -16.46120071 16.12380028 0.137205 0.163685 0.834933
-5.79740000 -15.95530033 12.73579979 0.562982 0.124853 0.380494
-6.61409998 -17.05039978 15.62989998 0.305579 0.106111 0.062294
-6.73430014 -16.24830055 17.14730072 0.170161 0.102634 0.681133
-5.92119980 -17.34700012 16.05299950 0.266296 0.168166 0.103373
-5.98990011 -16.15189934 17.17989922 0.332638 0.144166 0.568231
-5.35620022 -17.95549965 15.60369968 0.305522 0.074735 0.959722
-5.36369991 -15.89719963 17.02199936 0.240288 0.106552 0.643441
-4.69640017 -18.17580032 14.84430027 0.234179 0.192116 0.518057
-8.23499966 -16.67460060 9.88179970 0.259361 0.202918 0.550879
-9.14850044 -17.43429947 12.18309975 0.314464 0.178024 0.277755
-9.70269966 -16.78510094 13.61260033 0.152762 0.228273 0.118353
-8.65200043 -16.97330093 12.01029968 0.563357 0.089287 0.947911
-9.88889980 -16.71030045 16.06229973 0.552773 0.133467 0.048335
-9.05169964 -16.45619965 14.83619976 0.196679 0.109211 0.144400
-7.12489986 -16.40880013 11.23840046 0.513547 0.123015 0.999907
-7.25790024 -16.34099960 12.13780022 0.359721 0.126213 0.684580
-6.81869984 -16.58379936 11.54720020 0.525400 0.009912 0.161581
-8.07989979 -17.72310066 14.18669987 0.370749 0.048999 0.493707
-9.02250004 -16.80640030 16.61330032 0.404429 0.163693 0.719261
-8.36310005 -15.08189964 16.13809967 0.152582 0.107179 0.161744
-6.11780024 -17.30459976 11.49820042 0.722600 0.083177 0.046699
-7.18639994 -16.18980026 14.24709988 0.193795 0.099003 0.001029
-6.19420004 -16.97459984 12.19999981 0.465609 0.154226 0.390706
-6.62500000 -16.17499924 13.37290001 0.669782 0.117776 0.546388
-8.64290047 -16.82250023 18.29330063 0.120723 0.003563 0.806820
-8.93620014 -16.37610054 19.11149979 0.499775 0.105976 0.501050
-8.64719963 -16.27630043 19.11630058 0.316880 0.055920 0.281691
-6.04269981 -15.64029980 13.12989998 0.358196 0.146994 0.218841
-7.09049988 -16.41720009 15.77299976 0.298657 0.059779 0.978905
-8.17360020 -16.83539963 18.54660034 0.371848 0.227357 0.751712
-5.19750023 -16.21389961 12.03470039 0.634018 0.096674 0.208916
-7.09579992 -16.40690041 17.08580017 0.098571 0.226104 0.905776
-7.65710020 -15.54150009 18.57550049 0.762493 0.013609 0.416265
-6.15030003 -17.58650017 15.00920010 0.582996 0.116258 0.239284
-6.38299990 -17.25819969 15.78429985 0.420208 0.046323 0.730356
-6.83349991 -16.30229950 17.08869934 0.070021 0.143213 0.307892
-7.03700018 -16.39929962 18.54400063 0.245254 0.120544 0.845484
-8.98349953 -14.38199997 25.61219978 0.374362 0.177720 0.385224
-6.11320019 -15.57170010 17.91869926 0.254015 0.167103 0.473009
-4.77519989 -18.17760086 15.05430031 0.499027 0.131556 0.688482
-5.01319981 -17.97859955 15.94719982 0.141109 0.191165 0.635284
-5.42519999 -15.88280010 17.27610016 0.377728 0.112385 0.702184
-5.92220020 -16.36420059 19.06220055 0.364046 0.148628 0.371162
-6.04979992 -14.53269958 21.19300079 0.759229 0.020644 0.402575
-4.66650009 -17.36660004 19.47599983 0.115987 0.214005 0.132232
-7.42439985 -16.20019913 21.84799957 nan nan nan
-6.01280022 -16.26609993 22.89030075 0.453003 0.133322 0.042609
-5.39050007 -16.46559906 21.72769928 0.372391 0.095142 0.311875
-4.87270021 -16.32250023 21.83300018 0.303688 0.177786 0.097144
-4.55280018 -16.30439949 22.00070000 0.336557 0.146798 0.218233
-4.89720011 -15.74170017 -0.39719999 0.277717 0.177353 0.554738
-6.98939991 -16.35330009 0.94690001 0.728699 0.062936 0.957184
-6.95260000 -13.33539963 -0.96670002 0.518993 0.156964 0.218377
-6.98420000 -16.42930031 4.57779980 0.689518 0.073641 0.960918
-6.96750021 -16.43129921 3.95359993 0.739175 0.085834 0.968244
-6.96829987 -16.39329910 2.72270012 0.698854 0.050711 0.983884
-7.15430021 -16.32640076 3.31320000 0.683915 0.046176 0.979577
-7.04729986 -16.32699966 2.10809994 0.574682 0.076323 0.942038
-6.96439981 -16.37739944 0.92350000 0.508402 0.055146 0.999623
-7.24860001 -16.35720062 2.10069990 0.483735 0.073223 0.953220
-7.09989977 -16.24650002 -0.28049999 0.682108 0.057196 0.977755
-7.07270002 -16.23329926 -0.87269998 0.729084 0.055066 0.930120
-7.01440001 -16.39990044 8.90410042 0.477463 0.104384 0.983275
-6.94299984 -16.55669975 7.49510002 0.553093 0.072356 0.979901
-6.96610022 -16.44560051 7.43419981 0.455959 0.080673 0.962448
-4.54510021 -15.56229973 -0.24840000 0.031179 0.251473 0.822868
-4.51280022 -15.21000004 -0.24450000 0.435632 0.182328 0.251765
-4.58769989 -15.32689953 -0.26690000 0.127836 0.237362 0.182488
-4.72370005 -15.27029991 -0.31340000 0.125994 0.293326 0.985438
-4.94799995 -15.76760006 -0.37860000 0.020025 0.249643 0.089233
-4.98729992 -15.71930027 -0.39289999 0.426447 0.195932 0.408525
-7.00279999 -16.29969978 2.03749990 0.664781 0.071601 0.969916
-7.19259977 -16.32740021 1.35430002 0.736924 0.068283 0.908370
-7.00239992 -16.28790092 0.78149998 0.620268 0.076562 0.973462
-7.16279984 -16.27910042 0.09860000 0.594345 0.071624 0.989804
-7.03140020 -16.25429916 -0.48590001 0.611198 0.071004 0.982858
-4.97030020 -17.96039963 16.08799934 0.127063 0.199791 0.915906
-6.07369995 -16.29089928 16.25340080 nan nan nan
-5.85669994 -17.75279999 15.44270039 0.591326 0.005277 0.865619
-5.60179996 -17.94969940 14.57680035 0.172802 0.142390 0.428946
-6.32520008 -17.42079926 14.88539982 0.451001 0.153620 0.864374
-5.71350002 -15.96230030 12.68889999 0.399794 0.212006 0.341929
-5.47230005 -16.28380013 12.09459972 0.625708 0.098999 0.447865
-5.67469978 -16.31970024 12.02919960 0.666524 0.064119 0.557949
-6.20130014 -16.31040001 12.77770042 0.430094 0.063456 0.753560
-5.75439978 -17.34770012 11.85809994 0.153224 0.240028 0.810948
-6.69939995 -16.13829994 13.43739986 0.498951 0.112004 0.576365
-6.23120022 -17.13339996 12.46409988 0.147149 0.187920 0.737680
-7.26980019 -14.92300034 14.10659981 0.086260 0.176821 0.329200
-7.48880005 -16.45989990 14.52600002 0.148493 0.113197 0.864768
-6.49580002 -17.14109993 12.34619999 0.263938 0.152012 0.277524
-6.22160006 -17.40430069 11.68389988 0.296685 0.223544 0.895737
-5.01459980 -15.56270027 9.10089970 0.263118 0.184752 0.565595
-8.42899990 -17.39310074 15.07429981 0.435309 0.085581 0.165276
-7.53660011 -18.40290070 12.93900013 0.266574 0.176469 0.863115
-7.59259987 -18.36000061 12.87619972 0.415839 0.167159 0.477006
-8.20880032 -16.17539978 12.77309990 0.024248 0.023140 0.648326
-7.78929996 -17.27090073 11.85449982 0.612406 0.102861 0.346612
-9.26369953 -16.74769974 14.01529980 0.436770 0.168563 0.757990
-9.34679985 -16.77160072 14.00310040 0.285486 0.216372 0.919583
-9.46269989 -16.72660065 13.90450001 0.256087 0.217938 0.118190
-8.12349987 -17.59709930 10.94919968 0.384621 0.086636 0.482387
-7.77239990 -17.03610039 9.71700001 0.507527 0.120192 0.881896
-6.98649979 -16.42000008 7.91769981 0.468965 0.090593 0.986771
-10.02550030 -17.19779968 11.83450031 0.528701 0.078637 0.933444
-6.93499994 -16.51269913 6.39370012 0.521038 0.074749 0.937626
-6.96570015 -16.44969940 6.34420013 0.541261 0.079506 0.973196
-7.00110006 -16.39329910 6.29570007 0.717722 0.083414 0.967648
-7.04020023 -16.35490036 6.25530005 0.723140 0.072518 0.956278
-7.09359980 -16.34799957 6.22459984 0.769565 0.055614 0.906260
-5.68690014 -16.32920074 21.17600060 0.886182 0.026484 0.402449
-6.81409979 -16.38599968 22.26350021 nan nan nan
-5.45219994 -17.34350014 19.35499954 0.272422 0.230032 0.930412
-7.92460012 -15.82479954 22.42819977 0.188689 0.000574 0.455918
-6.12680006 -15.51439953 17.94120026 0.115365 0.238145 0.258669
-6.74189997 -16.72360039 19.16869926 0.505345 0.070583 0.164567
-7.10680008 -16.35420036 18.36440086 0.354131 0.076794 0.989990
-6.54519987 -16.26420021 17.12290001 0.549888 0.124907 0.239171
-6.61600018 -16.28249931 17.09359932 0.365220 0.151162 0.353776
-7.95749998 -15.84029961 18.60630035 nan nan nan
-8.99839973 -16.10409927 19.99090004 0.213719 0.120129 0.188144
-5.98199987 -17.54080009 14.91139984 0.415195 0.168137 0.427421
-9.10309982 -15.88510036 19.54430008 nan nan nan
-8.70209980 -16.40489960 18.87579918 0.201420 0.133996 0.846125
-7.36600018 -16.17840004 16.39049911 nan nan nan
-6.58680010 -15.51089954 14.76210022 0.353639 0.135793 0.067011
-4.95230007 -16.16160011 11.99610043 0.215314 0.188487 0.308186
-7.01639986 -14.84399986 14.91349983 0.119968 0.154310 0.648931
-5.15520000 -16.29089928 11.97070026 0.589001 0.139610 0.457088
-7.22910023 -14.92910004 14.86330032 0.074911 0.151748 0.202941
-9.57359982 -16.87999916 18.91020012 0.354073 0.003044 0.232323
-7.79069996 -15.81140041 15.58899975 0.254071 0.223124 0.767390
-5.53959990 -16.47030067 11.86229992 0.531333 0.103309 0.517517
-8.33059978 -15.23340034 15.83769989 0.359557 0.178143 0.799736
-7.14720011 -16.36840057 14.06960011 0.210301 0.092312 0.963635
-6.28450012 -16.75379944 12.69690037 0.557792 0.069783 0.313117
-7.70499992 -17.33760071 14.74899960 0.066427 0.106205 0.891020
-6.73260021 -16.87719917 12.49359989 0.172455 0.265965 0.526136
-8.45429993 -16.62150002 14.71170044 0.542416 0.075390 0.669694
-7.48400021 -18.15830040 13.19229984 0.188551 0.201765 0.688484
-5.51669979 -16.35869980 9.77830029 0.360283 0.199827 0.427436
-7.64690018 -17.12859917 12.06789970 0.091416 0.079616 0.285680
-7.38600016 -16.31399918 11.46490002 0.126945 0.057756 0.667550
-6.98670006 -16.48150063 10.82880020 0.562521 0.079205 0.907750
-7.91309977 -17.06959915 11.81219959 0.142392 0.148576 0.531326
-8.77480030 -17.04330063 12.34080029 0.493988 0.101873 0.700464
-8.09840012 -17.62070084 11.03619957 0.185940 0.184852 0.741463
-7.13950014 -16.38599968 9.59210014 0.650527 0.073552 0.975206
-7.82810020 -17.06949997 9.65009975 0.396253 0.162983 0.984997
-7.97189999 -17.02930069 9.50500011 0.173307 0.193776 0.662798
-7.04580021 -16.36160088 7.69540024 0.574782 0.071643 0.970100
-7.89930010 -16.04929924 7.73260021 0.037916 0.049149 0.069022
-5.73059988 -15.26760006 17.76440048 nan nan nan
-7.16900015 -16.59770012 20.10689926 nan nan nan
-7.56820011 -15.11660004 19.14279938 0.403574 0.070688 0.515892
-7.01350021 -16.43930054 18.14970016 0.406260 0.074450 0.791026
-8.20800018 -16.52759933 18.83200073 0.432325 0.060085 0.595313
-8.79529953 -18.02079964 18.55330086 0.478692 0.122892 0.317402
-8.45310020 -15.02770042 16.07539940 0.168385 0.135298 0.277996
-8.93109989 -16.78930092 16.51619911 0.364813 0.111140 0.706954
-7.05789995 -16.27560043 -0.63720000 0.667191 0.076149 0.970696
-7.02510023 -13.41720009 -0.91390002 0.560045 0.143438 0.129652
-7.16230011 -16.28160095 1.62320006 0.674544 0.056742 0.997254
-7.12160015 -16.29319954 1.03260005 0.601629 0.062161 0.946409
-7.01980019 -16.27829933 -0.14440000 0.656243 0.106112 0.943739
-7.20090008 -16.26849937 0.65289998 0.571170 0.067539 0.972941
-7.13880014 -16.25930023 0.66100001 0.756189 0.075269 0.985056
-7.02309990 -16.33950043 0.09460000 0.563827 0.089750 0.910991
-7.06510019 -16.28300095 2.43820000 0.515055 0.057701 0.963187
-7.23729992 -16.37039948 4.25790024 0.490989 0.047502 0.979156
-7.13700008 -16.35180092 4.88420010 0.767093 0.064435 0.974660
-4.55880022 -15.55840015 -0.08290000 0.128093 0.204754 0.209604
-4.22259998 -14.51949978 -0.52010000 nan nan nan
-4.09210014 -15.07209969 -0.00200000 0.203351 0.036105 0.783296
-7.21570015 -14.99320030 -1.21589994 0.625170 0.096238 0.018161
-6.96649981 -16.36930084 0.35990000 0.736220 0.072135 0.947451
-7.19589996 -16.35149956 2.21700001 0.669141 0.076914 0.903858
-7.10960007 -16.35440063 4.27729988 0.721977 0.072356 0.980563
-7.05089998 -16.34620094 4.29939985 0.667688 0.071740 0.982956
-7.00129986 -16.37150002 4.33069992 0.390559 0.066250 0.990419
-6.93730021 -16.52449989 4.41860008 0.695825 0.073133 0.995162
-6.97399998 -16.43530083 5.06610012 0.535845 0.085227 0.961100
-7.23789978 -16.49659920 8.79839993 0.238513 0.158388 0.563751
-6.96869993 -16.40439987 2.62560010 0.775240 0.059019 0.957914
-7.09130001 -16.33539963 3.30290008 0.764607 0.067293 0.990423
-6.97020006 -16.38739967 3.42969990 0.708712 0.070667 0.980598
-6.94910002 -16.45630074 3.48049998 0.771478 0.074507 0.986423
-6.98460007 -16.41530037 4.25699997 0.629959 0.080506 0.992002
-6.95190001 -16.46010017 4.30760002 0.606086 0.066574 0.986658
-6.98950005 -16.42079926 5.09840012 0.633070 0.080652 0.961836
-7.07070017 -16.40749931 6.77769995 0.636730 0.120146 0.946198
-6.98540020 -16.44659996 6.87379980 0.647321 0.086563 0.958115
-7.10960007 -16.38470078 7.65250015 0.706533 0.085760 0.997325
-7.05919981 -16.38059998 7.69070005 0.651662 0.098125 0.943378
-7.01469994 -16.40060043 7.74179983 0.685555 0.095516 0.941844
-6.96910000 -16.55240059 7.89270020 0.365385 0.124893 0.956319
-7.07390022 -16.38139915 8.64159966 0.734021 0.104368 0.968336
-7.04460001 -16.41519928 10.78129959 0.542662 0.091801 0.996589
-9.19299984 -16.64369965 14.21269989 0.014167 0.159078 0.386706
-6.43989992 -17.84420013 10.35820007 0.078861 0.173480 0.919371
-8.22749996 -17.51880074 13.33390045 0.155619 0.284690 0.536529
-8.63360023 -16.66130066 14.75010014 0.258437 0.159551 0.526918
-6.54890013 -17.56200027 12.30799961 0.309260 0.120685 0.440963
-5.91340017 -17.42440033 11.56060028 0.132981 0.219408 0.154427
-8.45189953 -16.03269958 15.59150028 0.199988 0.000003 0.399159
-5.75089979 -17.43709946 11.71199989 0.383412 0.170178 0.490529
-7.35379982 -15.19239998 14.03050041 0.231849 0.200282 0.946833
-6.17869997 -16.34320068 12.62250042 0.158186 0.139380 0.698267
-5.60990000 -16.35689926 11.97430038 0.638239 0.081778 0.442964
-7.88730001 -15.76229954 15.76379967 0.242396 0.213330 0.325223
-6.63800001 -14.28460026 13.52250004 0.009825 0.250197 0.985288
-6.93499994 -16.87660027 15.16510010 0.096336 0.135478 0.105257
-5.23610020 -15.59790039 12.70199966 0.571044 0.144153 0.530145
-5.11359978 -18.40449905 14.39750004 0.236821 0.109099 0.470733
-5.91109991 -17.65080070 15.61670017 0.076251 0.258557 0.944392
-4.87750006 -18.47540092 14.67990017 0.299889 0.195611 0.427836
-5.64540005 -17.55730057 15.76519966 0.462062 0.194937 0.810239
-4.88710022 -18.19549942 15.75839996 0.235222 0.189875 0.823662
-5.19519997 -17.49399948 16.12840080 0.376505 0.167208 0.564399
-5.91090012 -16.30900002 16.97699928 0.115711 0.206120 0.063024
-6.25279999 -15.75800037 17.47190094 0.236121 0.116377 0.531081
-5.74739981 -16.46610069 19.08020020 0.339649 0.109560 0.754309
-5.67509985 -16.43820000 19.12019920 0.176794 0.223403 0.191085
-5.59859991 -16.39360046 19.14030075 0.449006 0.074981 0.022531
-4.83900023 -17.27879906 19.44729996 0.372475 0.157898 0.376853
-3.84319997 -16.39870071 19.35779953 0.415160 0.148854 0.006070
-7.13950014 -16.38269997 7.28240013 0.556792 0.064359 0.991888
-7.78439999 -17.02869987 9.60420036 0.407394 0.112421 0.872257
-8.69079971 -16.45000076 10.52929974 0.385960 0.118138 0.276588
-7.89410019 -16.52039909 10.26860046 0.283228 0.227605 0.199816
-7.97949982 -17.26939964 11.02219963 0.483376 0.113633 0.314666
