"point" "x" "y" "z"
"516" "-6.83349991" "-16.30229950" "17.08869934"
"517" "-7.03700018" "-16.39929962" "18.54400063"
"518" "-8.98349953" "-14.38199997" "25.61219978"
"519" "-6.11320019" "-15.57170010" "17.91869926"
"520" "-4.77519989" "-18.17760086" "15.05430031"
"521" "-5.01319981" "-17.97859955" "15.94719982"
"522" "-5.42519999" "-15.88280010" "17.27610016"
"523" "-5.92220020" "-16.36420059" "19.06220055"
"524" "-6.04979992" "-14.53269958" "21.19300079"
"525" "-4.66650009" "-17.36660004" "19.47599983"
"526" "-7.42439985" "-16.20019913" "21.84799957"
"527" "-6.01280022" "-16.26609993" "22.89030075"
"528" "-5.39050007" "-16.46559906" "21.72769928"
"529" "-4.87270021" "-16.32250023" "21.83300018"
"530" "-4.55280018" "-16.30439949" "22.00070000"
"531" "-4.89720011" "-15.74170017" "-0.39719999"
"532" "-6.98939991" "-16.35330009" "0.94690001"
"533" "-6.95260000" "-13.33539963" "-0.96670002"
"534" "-6.98420000" "-16.42930031" "4.57779980"
"535" "-6.96750021" "-16.43129921" "3.95359993"
"536" "-6.96829987" "-16.39329910" "2.72270012"
"537" "-7.15430021" "-16.32640076" "3.31320000"
"538" "-7.04729986" "-16.32699966" "2.10809994"
"539" "-6.96439981" "-16.37739944" "0.92350000"
"540" "-7.24860001" "-16.35720062" "2.10069990"
"541" "-7.09989977" "-16.24650002" "-0.28049999"
"542" "-7.07270002" "-16.23329926" "-0.87269998"
"543" "-7.01440001" "-16.39990044" "8.90410042"
"544" "-6.94299984" "-16.55669975" "7.49510002"
"545" "-6.96610022" "-16.44560051" "7.43419981"
"546" "-4.54510021" "-15.56229973" "-0.24840000"
"547" "-4.51280022" "-15.21000004" "-0.24450000"
"548" "-4.58769989" "-15.32689953" "-0.26690000"
"549" "-4.72370005" "-15.27029991" "-0.31340000"
"550" "-4.94799995" "-15.76760006" "-0.37860000"
"551" "-4.98729992" "-15.71930027" "-0.39289999"
"552" "-7.00279999" "-16.29969978" "2.03749990"
"553" "-7.19259977" "-16.32740021" "1.35430002"
"554" "-7.00239992" "-16.28790092" "0.78149998"
"555" "-7.16279984" "-16.27910042" "0.09860000"
"556" "-7.03140020" "-16.25429916" "-0.48590001"
"557" "-4.97030020" "-17.96039963" "16.08799934"
"558" "-6.07369995" "-16.29089928" "16.25340080"
"559" "-5.85669994" "-17.75279999" "15.44270039"
"560" "-5.60179996" "-17.94969940" "14.57680035"
"561" "-6.32520008" "-17.42079926" "14.88539982"
"562" "-5.71350002" "-15.96230030" "12.68889999"
"563" "-5.47230005" "-16.28380013" "12.09459972"
"564" "-5.67469978" "-16.31970024" "12.02919960"
"565" "-6.20130014" "-16.31040001" "12.77770042"
"566" "-5.75439978" "-17.34770012" "11.85809994"
"567" "-6.69939995" "-16.13829994" "13.43739986"
"568" "-6.23120022" "-17.13339996" "12.46409988"
"569" "-7.26980019" "-14.92300034" "14.10659981"
"570" "-7.48880005" "-16.45989990" "14.52600002"
"571" "-6.49580002" "-17.14109993" "12.34619999"
"572" "-6.22160006" "-17.40430069" "11.68389988"
"573" "-5.01459980" "-15.56270027" "9.10089970"
"574" "-8.42899990" "-17.39310074" "15.07429981"
"575" "-7.53660011" "-18.40290070" "12.93900013"
"576" "-7.59259987" "-18.36000061" "12.87619972"
"577" "-8.20880032" "-16.17539978" "12.77309990"
"578" "-7.78929996" "-17.27090073" "11.85449982"
"579" "-9.26369953" "-16.74769974" "14.01529980"
"580" "-9.34679985" "-16.77160072" "14.00310040"
"581" "-9.46269989" "-16.72660065" "13.90450001"
"582" "-8.12349987" "-17.59709930" "10.94919968"
"583" "-7.77239990" "-17.03610039" "9.71700001"
"584" "-6.98649979" "-16.42000008" "7.91769981"
"585" "-10.02550030" "-17.19779968" "11.83450031"
"586" "-6.93499994" "-16.51269913" "6.39370012"
"587" "-6.96570015" "-16.44969940" "6.34420013"
"588" "-7.00110006" "-16.39329910" "6.29570007"
"589" "-7.04020023" "-16.35490036" "6.25530005"
"590" "-7.09359980" "-16.34799957" "6.22459984"
"591" "-5.68690014" "-16.32920074" "21.17600060"
"592" "-6.81409979" "-16.38599968" "22.26350021"
"593" "-5.45219994" "-17.34350014" "19.35499954"
"594" "-7.92460012" "-15.82479954" "22.42819977"
"595" "-6.12680006" "-15.51439953" "17.94120026"
"596" "-6.74189997" "-16.72360039" "19.16869926"
"597" "-7.10680008" "-16.35420036" "18.36440086"
"598" "-6.54519987" "-16.26420021" "17.12290001"
"599" "-6.61600018" "-16.28249931" "17.09359932"
"600" "-7.95749998" "-15.84029961" "18.60630035"
"601" "-8.99839973" "-16.10409927" "19.99090004"
"602" "-5.98199987" "-17.54080009" "14.91139984"
"603" "-9.10309982" "-15.88510036" "19.54430008"
"604" "-8.70209980" "-16.40489960" "18.87579918"
"605" "-7.36600018" "-16.17840004" "16.39049911"
"606" "-6.58680010" "-15.51089954" "14.76210022"
"607" "-4.95230007" "-16.16160011" "11.99610043"
"608" "-7.01639986" "-14.84399986" "14.91349983"
"609" "-5.15520000" "-16.29089928" "11.97070026"
"610" "-7.22910023" "-14.92910004" "14.86330032"
"611" "-9.57359982" "-16.87999916" "18.91020012"
"612" "-7.79069996" "-15.81140041" "15.58899975"
"613" "-5.53959990" "-16.47030067" "11.86229992"
"614" "-8.33059978" "-15.23340034" "15.83769989"
"615" "-7.14720011" "-16.36840057" "14.06960011"
"616" "-6.28450012" "-16.75379944" "12.69690037"
"617" "-7.70499992" "-17.33760071" "14.74899960"
"618" "-6.73260021" "-16.87719917" "12.49359989"
"619" "-8.45429993" "-16.62150002" "14.71170044"
"620" "-7.48400021" "-18.15830040" "13.19229984"
"621" "-5.51669979" "-16.35869980" "9.77830029"
"622" "-7.64690018" "-17.12859917" "12.06789970"
"623" "-7.38600016" "-16.31399918" "11.46490002"
"624" "-6.98670006" "-16.48150063" "10.82880020"
"625" "-7.91309977" "-17.06959915" "11.81219959"
"626" "-8.77480030" "-17.04330063" "12.34080029"
"627" "-8.09840012" "-17.62070084" "11.03619957"
"628" "-7.13950014" "-16.38599968" "9.59210014"
"629" "-7.82810020" "-17.06949997" "9.65009975"
"630" "-7.97189999" "-17.02930069" "9.50500011"
"631" "-7.04580021" "-16.36160088" "7.69540024"
"632" "-7.89930010" "-16.04929924" "7.73260021"
"633" "-5.73059988" "-15.26760006" "17.76440048"
"634" "-7.16900015" "-16.59770012" "20.10689926"
"635" "-7.56820011" "-15.11660004" "19.14279938"
"636" "-7.01350021" "-16.43930054" "18.14970016"
"637" "-8.20800018" "-16.52759933" "18.83200073"
"638" "-8.79529953" "-18.02079964" "18.55330086"
"639" "-8.45310020" "-15.02770042" "16.07539940"
"640" "-8.93109989" "-16.78930092" "16.51619911"
"641" "-7.05789995" "-16.27560043" "-0.63720000"
"642" "-7.02510023" "-13.41720009" "-0.91390002"
"643" "-7.16230011" "-16.28160095" "1.62320006"
"644" "-7.12160015" "-16.29319954" "1.03260005"
"645" "-7.01980019" "-16.27829933" "-0.14440000"
"646" "-7.20090008" "-16.26849937" "0.65289998"
"647" "-7.13880014" "-16.25930023" "0.66100001"
"648" "-7.02309990" "-16.33950043" "0.09460000"
"649" "-7.06510019" "-16.28300095" "2.43820000"
"650" "-7.23729992" "-16.37039948" "4.25790024"
"651" "-7.13700008" "-16.35180092" "4.88420010"
"652" "-4.55880022" "-15.55840015" "-0.08290000"
"653" "-4.22259998" "-14.51949978" "-0.52010000"
"654" "-4.09210014" "-15.07209969" "-0.00200000"
"655" "-7.21570015" "-14.99320030" "-1.21589994"
"656" "-6.96649981" "-16.36930084" "0.35990000"
"657" "-7.19589996" "-16.35149956" "2.21700001"
"658" "-7.10960007" "-16.35440063" "4.27729988"
"659" "-7.05089998" "-16.34620094" "4.29939985"
"660" "-7.00129986" "-16.37150002" "4.33069992"
"661" "-6.93730021" "-16.52449989" "4.41860008"
"662" "-6.97399998" "-16.43530083" "5.06610012"
"663" "-7.23789978" "-16.49659920" "8.79839993"
"664" "-6.96869993" "-16.40439987" "2.62560010"
"665" "-7.09130001" "-16.33539963" "3.30290008"
"666" "-6.97020006" "-16.38739967" "3.42969990"
"667" "-6.94910002" "-16.45630074" "3.48049998"
"668" "-6.98460007" "-16.41530037" "4.25699997"
"669" "-6.95190001" "-16.46010017" "4.30760002"
"670" "-6.98950005" "-16.42079926" "5.09840012"
"671" "-7.07070017" "-16.40749931" "6.77769995"
"672" "-6.98540020" "-16.44659996" "6.87379980"
"673" "-7.10960007" "-16.38470078" "7.65250015"
"674" "-7.05919981" "-16.38059998" "7.69070005"
"675" "-7.01469994" "-16.40060043" "7.74179983"
"676" "-6.96910000" "-16.55240059" "7.89270020"
"677" "-7.07390022" "-16.38139915" "8.64159966"
"678" "-7.04460001" "-16.41519928" "10.78129959"
"679" "-9.19299984" "-16.64369965" "14.21269989"
"680" "-6.43989992" "-17.84420013" "10.35820007"
"681" "-8.22749996" "-17.51880074" "13.33390045"
"682" "-8.63360023" "-16.66130066" "14.75010014"
"683" "-6.54890013" "-17.56200027" "12.30799961"
"684" "-5.91340017" "-17.42440033" "11.56060028"
"685" "-8.45189953" "-16.03269958" "15.59150028"
"686" "-5.75089979" "-17.43709946" "11.71199989"
"687" "-7.35379982" "-15.19239998" "14.03050041"
"688" "-6.17869997" "-16.34320068" "12.62250042"
"689" "-5.60990000" "-16.35689926" "11.97430038"
"690" "-7.88730001" "-15.76229954" "15.76379967"
"691" "-6.63800001" "-14.28460026" "13.52250004"
"692" "-6.93499994" "-16.87660027" "15.16510010"
"693" "-5.23610020" "-15.59790039" "12.70199966"
"694" "-5.11359978" "-18.40449905" "14.39750004"
"695" "-5.91109991" "-17.65080070" "15.61670017"
"696" "-4.87750006" "-18.47540092" "14.67990017"
"697" "-5.64540005" "-17.55730057" "15.76519966"
"698" "-4.88710022" "-18.19549942" "15.75839996"
"699" "-5.19519997" "-17.49399948" "16.12840080"
"700" "-5.91090012" "-16.30900002" "16.97699928"
"701" "-6.25279999" "-15.75800037" "17.47190094"
"702" "-5.74739981" "-16.46610069" "19.08020020"
"703" "-5.67509985" "-16.43820000" "19.12019920"
"704" "-5.59859991" "-16.39360046" "19.14030075"
"705" "-4.83900023" "-17.27879906" "19.44729996"
"706" "-3.84319997" "-16.39870071" "19.35779953"
"707" "-7.13950014" "-16.38269997" "7.28240013"
"708" "-7.78439999" "-17.02869987" "9.60420036"
"709" "-8.69079971" "-16.45000076" "10.52929974"
"710" "-7.89410019" "-16.52039909" "10.26860046"
"711" "-7.97949982" "-17.26939964" "11.02219963"
"712" "-7.96759987" "-17.58449936" "11.40310001"
"713" "-6.79269981" "-16.45339966" "10.30720043"
"714" "-8.65610027" "-16.84480095" "12.65270042"
"715" "-6.66260004" "-17.39410019" "11.47049999"
"716" "-8.13669968" "-18.14340019" "13.42189980"
"717" "-5.03849983" "-15.64830017" "9.33749962"
"718" "-7.20240021" "-16.36610031" "12.45989990"
"719" "-8.55420017" "-16.62240028" "14.17940044"
"720" "-6.66090012" "-16.95070076" "12.40760040"
"721" "-8.32050037" "-16.52330017" "14.36590004"
"722" "-5.79059982" "-16.53140068" "11.68249989"
"723" "-7.34469986" "-16.18210030" "13.57110023"
"724" "-5.59070015" "-16.45100021" "11.85149956"
"725" "-8.09729958" "-16.90130043" "15.24820042"
"726" "-5.42360020" "-16.31349945" "11.91870022"
"727" "-7.89760017" "-16.76600075" "15.33199978"
"728" "-5.27680016" "-16.25550079" "12.04279995"
"729" "-4.68079996" "-16.31879997" "11.56569958"
"730" "-5.60309982" "-15.95079994" "12.63990021"
"731" "-6.86049986" "-16.82670021" "15.11610031"
"732" "-6.22130013" "-17.49069977" "15.17169952"
"733" "-7.11289978" "-16.38489914" "15.88350010"
"734" "-8.31989956" "-16.43630028" "18.15789986"
"735" "-8.06900024" "-18.35680008" "19.59070015"
"736" "-5.10209990" "-18.04249954" "15.65340042"
"737" "-7.84840012" "-16.43330002" "18.88809967"
"738" "-4.90980005" "-18.18420029" "16.05599976"
"739" "-6.48470020" "-15.73309994" "17.66290092"
"740" "-5.89099979" "-16.09180069" "17.18269920"
"741" "-5.73979998" "-15.93150043" "17.15870094"
"742" "-6.16900015" "-15.56180000" "17.85289955"
"743" "-5.76249981" "-17.27669907" "19.12400055"
"744" "-5.79799986" "-15.19989967" "17.81380081"
"745" "-6.02799988" "-16.76390076" "20.02540016"
"746" "-5.05420017" "-16.51020050" "18.98649979"
"747" "-9.10620022" "-16.99180031" "13.34799957"
"748" "-8.27980042" "-16.19239998" "13.83339977"
"749" "-8.17660046" "-16.63080025" "14.91510010"
"750" "-6.81489992" "-14.27359962" "13.67739964"
"751" "-7.10200024" "-15.27379990" "14.88199997"
"752" "-8.96790028" "-16.12010002" "17.38010025"
"753" "-7.54500008" "-16.82970047" "16.76250076"
"754" "-8.60439968" "-17.54669952" "18.43880081"
"755" "-7.96810007" "-16.38010025" "17.55489922"
"756" "-7.39760017" "-16.42180061" "19.00909996"
"757" "-6.58059978" "-16.84910011" "18.95940018"
"758" "-6.02610016" "-15.58450031" "17.86440086"
"759" "-6.98729992" "-16.33340073" "19.79319954"
"760" "-5.76560020" "-15.25570011" "17.83169937"
"761" "-6.75890017" "-16.71929932" "21.11199951"
"762" "-5.31260014" "-15.49520016" "19.23480034"
"763" "-5.43800020" "-16.30249977" "23.25989914"
"764" "-7.10489988" "-16.28249931" "-0.90039998"
"765" "-4.23150015" "-14.96360016" "-0.96960002"
"766" "-4.12419987" "-14.77180004" "-0.41510001"
"767" "-6.95130014" "-16.36980057" "0.97509998"
"768" "-4.09340000" "-15.03479958" "-0.61919999"
"769" "-4.11829996" "-14.89270020" "-0.59179997"
"770" "-5.19420004" "-15.17910004" "-0.29200000"
"771" "-7.08500004" "-16.22419930" "-1.04859996"
"772" "-7.03240013" "-16.30820084" "1.31299996"
"773" "-7.01949978" "-13.54650021" "-1.03260005"
"774" "-7.11940002" "-13.32439995" "-0.95480001"
"775" "-6.99830008" "-16.35390091" "3.72779989"
"776" "-7.23939991" "-16.38859940" "3.20079994"
"777" "-4.27810001" "-15.62119961" "-0.11800000"
"778" "-4.18610001" "-14.58819962" "-0.54839998"
"779" "-7.06699991" "-16.25180054" "-0.50980002"
"780" "-6.99410009" "-16.35210037" "2.90590000"
"781" "-7.05100012" "-16.28240013" "1.75750005"
"782" "-6.99790001" "-16.37960052" "4.68529987"
"783" "-7.00000000" "-16.40690041" "6.56710005"
"784" "-7.22870016" "-16.38380051" "3.52279997"
"785" "-7.18380022" "-16.38969994" "6.59619999"
"786" "-5.25680017" "-15.92080021" "10.00240040"
"787" "-5.82530022" "-17.43040085" "11.77719975"
"788" "-5.37459993" "-15.91619968" "9.98999977"
"789" "-5.46360016" "-16.00230026" "10.03829956"
"790" "-6.08479977" "-17.74869919" "11.11750031"
"791" "-6.16470003" "-17.51020050" "10.95740032"
"792" "-6.61320019" "-17.01889992" "9.81299973"
"793" "-7.09509993" "-16.34280014" "10.93910027"
"794" "-7.11940002" "-16.36160088" "10.14999962"
"795" "-7.63299990" "-16.33029938" "10.90159988"
"796" "-7.18419981" "-16.36709976" "7.92840004"
"797" "-7.96680021" "-16.96450043" "9.67969990"
"798" "-8.02659988" "-16.93840027" "9.65999985"
"799" "-7.12039995" "-16.33889961" "5.91029978"
"800" "-7.12909985" "-16.31889915" "2.83060002"
"801" "-7.19509983" "-16.34230042" "2.82349992"
"802" "-7.07849979" "-16.29730034" "2.24620008"
"803" "-7.21080017" "-16.34950066" "2.22950006"
"804" "-7.21920013" "-16.30800056" "1.04799998"
"805" "-5.41309977" "-17.61580086" "16.08799934"
"806" "-4.93830013" "-18.20989990" "14.57229996"
"807" "-5.55240011" "-17.78619957" "15.06340027"
"808" "-6.03049994" "-17.36750031" "15.61810017"
"809" "-5.48519993" "-15.65620041" "13.09389973"
"810" "-5.74030018" "-15.65810013" "13.00710011"
"811" "-6.52120018" "-15.37530041" "14.49310017"
"812" "-6.70310020" "-16.91090012" "14.92549992"
"813" "-6.12720013" "-15.88829994" "13.08860016"
"814" "-6.38590002" "-16.09950066" "13.19729996"
"815" "-5.26090002" "-15.91989994" "9.90100002"
"816" "-7.17019987" "-15.89130020" "14.82579994"
"817" "-6.49930000" "-16.73889923" "12.75179958"
"818" "-7.26420021" "-15.40190029" "14.27029991"
"819" "-6.67990017" "-17.60210037" "12.44099998"
"820" "-6.38339996" "-17.48329926" "11.50459957"
"821" "-8.13239956" "-17.27260017" "14.80679989"
"822" "-7.56899977" "-18.41530037" "12.79669952"
"823" "-7.04360008" "-16.39410019" "11.34049988"
"824" "-8.71599960" "-16.40740013" "14.86999989"
"825" "-7.89510012" "-16.21689987" "12.80130005"
"826" "-8.14039993" "-17.50469971" "12.86400032"
"827" "-8.65569973" "-16.89229965" "13.17879963"
"828" "-6.99469995" "-16.43289948" "8.85449982"
"829" "-7.91489983" "-16.53739929" "10.26749992"
"830" "-6.98099995" "-16.46310043" "7.34849977"
"831" "-7.15390015" "-16.34280014" "5.09450006"
"832" "-7.06169987" "-16.33270073" "4.45209980"
"833" "-4.46619987" "-16.19659996" "19.44919968"
"834" "-4.70440006" "-16.25429916" "19.36450005"
"835" "-5.31869984" "-16.38879967" "19.12840080"
"836" "-5.68809986" "-14.97729969" "18.42110062"
"837" "-6.27099991" "-16.94050026" "19.22570038"
"838" "-7.91050005" "-16.50469971" "20.82959938"
"839" "-5.86590004" "-17.44820023" "15.87170029"
"840" "-5.19029999" "-18.25410080" "14.65830040"
"841" "-7.48479986" "-15.64400005" "18.13439941"
"842" "-8.61680031" "-16.21710014" "19.86770058"
"843" "-6.71750021" "-17.00399971" "16.12549973"
"844" "-5.48859978" "-15.58450031" "13.01369953"
"845" "-4.89080000" "-16.20000076" "11.93449974"
"846" "-5.07490015" "-16.24850082" "11.86460018"
"847" "-6.67640018" "-16.96159935" "14.82979965"
"848" "-4.93209982" "-16.32570076" "11.06499958"
"849" "-7.17640018" "-16.35359955" "15.06890011"
"850" "-6.10650015" "-16.22179985" "12.20300007"
"851" "-5.84009981" "-16.60429955" "11.70160007"
"852" "-8.36270046" "-16.62940025" "15.93879986"
"853" "-6.08739996" "-16.44659996" "11.41020012"
"854" "-8.34410000" "-15.94999981" "15.09819984"
"855" "-7.07310009" "-16.38010025" "12.80480003"
"856" "-8.13650036" "-16.78269958" "11.41600037"
"857" "-7.95650005" "-17.47710037" "11.10270023"
"858" "-7.15579987" "-16.36989975" "9.69740009"
"859" "-7.21990013" "-16.40320015" "9.68220043"
"860" "-8.14490032" "-17.51230049" "11.00850010"
"861" "-7.52850008" "-16.98880005" "9.95470047"
"862" "-7.76520014" "-17.03059959" "9.83049965"
"863" "-7.96950006" "-16.99209976" "9.66100025"
"864" "-7.05660009" "-16.37109947" "7.95919991"
"865" "-5.78319979" "-16.39879990" "21.76650047"
"866" "-4.63980007" "-16.34819984" "19.19359970"
"867" "-6.74580002" "-16.35540009" "22.76339912"
"868" "-4.98120022" "-16.41839981" "18.95859909"
"869" "-5.97030020" "-16.96069908" "20.50799942"
"870" "-6.12029982" "-15.37380028" "17.95849991"
"871" "-7.45590019" "-15.14050007" "19.76549911"
"872" "-6.98939991" "-17.04330063" "19.56349945"
"873" "-7.18209982" "-17.05080032" "19.36919975"
"874" "-7.57229996" "-15.67660046" "18.62159920"
"875" "-8.21290016" "-16.38960075" "19.07859993"
"876" "-7.86780024" "-16.23740005" "17.37960052"
"877" "-8.96520042" "-17.95070076" "18.77750015"
"878" "-7.64989996" "-17.60120010" "16.20359993"
"879" "-8.15019989" "-17.16609955" "15.08909988"
"880" "-7.11749983" "-16.28240013" "0.47220001"
"881" "-7.04680014" "-13.50020027" "-0.86470002"
"882" "-7.05399990" "-16.33849907" "4.34600019"
"883" "-7.12430000" "-16.31469917" "3.19589996"
"884" "-7.10769987" "-16.27219963" "0.38640001"
"885" "-7.00880003" "-16.32239914" "0.37120000"
"886" "-7.26340008" "-16.37260056" "2.30690002"
"887" "-6.96470022" "-16.44939995" "1.21759999"
"888" "-7.26109982" "-16.39380074" "6.45120001"
"889" "-6.98799992" "-16.41869926" "3.30390000"
"890" "-7.13009977" "-16.36179924" "6.39709997"
"891" "-7.07340002" "-16.36639977" "6.41419983"
"892" "-7.02390003" "-16.39419937" "6.44029999"
"893" "-6.98859978" "-16.46829987" "6.48460007"
"894" "-7.00519991" "-16.39240074" "7.12099981"
"895" "-8.64159966" "-16.81800079" "12.67080021"
"896" "-8.30980015" "-17.39170074" "13.23980045"
"897" "-8.15509987" "-17.55039978" "13.41250038"
"898" "-7.91209984" "-17.45299911" "13.38300037"
"899" "-7.03410006" "-16.55299950" "11.88290024"
"900" "-6.37300014" "-17.65010071" "11.12520027"
"901" "-6.05109978" "-17.33449936" "11.85700035"
"902" "-5.87599993" "-16.14859962" "12.74460030"
"903" "-5.70609999" "-15.97469997" "12.63659954"
"904" "-5.63019991" "-15.91539955" "12.60499954"
"905" "-5.91639996" "-18.82089996" "15.10260010"
"906" "-10.17199993" "-17.35440063" "11.70110035"
"907" "-7.02640009" "-16.42099953" "6.46299982"
"908" "-7.08330011" "-16.39679909" "7.17119980"
"909" "-10.08600044" "-17.09269905" "13.73369980"
"910" "-7.93720007" "-17.04899979" "9.64869976"
"911" "-8.14249992" "-16.75480080" "10.22169971"
"912" "-9.63609982" "-15.75829983" "13.64420033"
"913" "-7.14309978" "-16.39599991" "8.72210026"
"914" "-7.04320002" "-16.42230034" "8.79230022"
"915" "-8.11439991" "-16.79030037" "11.21479988"
"916" "-7.12340021" "-18.07469940" "9.91230011"
"917" "-6.91739988" "-16.77199936" "9.96259975"
"918" "-7.68730021" "-17.34440041" "11.92000008"
"919" "-8.10179996" "-17.59219933" "12.98019981"
"920" "-8.06320000" "-16.65940094" "13.17479992"
"921" "-7.86499977" "-18.08289909" "13.56490040"
"922" "-8.45989990" "-17.47520065" "14.98279953"
"923" "-6.56930017" "-17.68250084" "10.82919979"
"924" "-7.38079977" "-18.45229912" "13.05010033"
"925" "-8.12360001" "-17.30310059" "14.97130013"
